date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:41:42	19450/19450	---M--	200	added ('OK')	application/zip	etag:%224bf0e552c8719431b65bf27a0684427a%22	http://projects-legacy.ez.no/svn/quiqgravatar.zip	projects-legacy.ez.no/svn/quiqgravatar.zip	(from http://projects-legacy.ez.no/)
12:41:43	342/342	---M--	200	added ('OK')	application/zip	etag:%22d1b3f96e7f9f4ec03b75769a23a02de7%22	http://projects-legacy.ez.no/src/quiqgravatar.zip	projects-legacy.ez.no/src/quiqgravatar.zip	(from http://projects-legacy.ez.no/)
12:41:47	17853/17853	---M--	200	added ('OK')	application/zip	etag:%224372a13a6ae139f09ded92c284040e29%22	http://projects-legacy.ez.no/svn/randomnum_operator.zip	projects-legacy.ez.no/svn/randomnum_operator.zip	(from http://projects-legacy.ez.no/)
12:41:48	188/188	---M--	200	added ('OK')	application/zip	etag:%221893a5b5077e1edb027713f7f0f8307b%22	http://projects-legacy.ez.no/src/randomnum_operator.zip	projects-legacy.ez.no/src/randomnum_operator.zip	(from http://projects-legacy.ez.no/)
12:41:54	104466/104466	---M--	200	added ('OK')	application/zip	etag:%2253f732063a9c64d6137359046f39f010%22	http://projects-legacy.ez.no/svn/rbgadmin.zip	projects-legacy.ez.no/svn/rbgadmin.zip	(from http://projects-legacy.ez.no/)
12:41:58	38110/38110	---M--	200	added ('OK')	application/zip	etag:%22ec4826361e9c3a577ac163fdd2117e47%22	http://projects-legacy.ez.no/src/rbgadmin.zip	projects-legacy.ez.no/src/rbgadmin.zip	(from http://projects-legacy.ez.no/)
12:42:03	59698/59698	---M--	200	added ('OK')	application/zip	etag:%22bc49f860ab513457d7e555874ed0b0f1%22	http://projects-legacy.ez.no/svn/recaptcha.zip	projects-legacy.ez.no/svn/recaptcha.zip	(from http://projects-legacy.ez.no/)
12:42:10	142757/142757	---M--	200	added ('OK')	application/zip	etag:%22edc47d7bf61f7ebe1b6dfaa94c529b74%22	http://projects-legacy.ez.no/src/recaptcha.zip	projects-legacy.ez.no/src/recaptcha.zip	(from http://projects-legacy.ez.no/)
12:43:35	1900882/1900882	---M--	200	added ('OK')	application/zip	etag:%22fe25e4adbe343a06cc9118c2f9f19ad3%22	http://projects-legacy.ez.no/svn/recurringorders.zip	projects-legacy.ez.no/svn/recurringorders.zip	(from http://projects-legacy.ez.no/)
12:44:14	8695095/8695095	---M--	200	added ('OK')	application/zip	etag:%225b615132905013616925c43944c33312-2%22	http://projects-legacy.ez.no/src/paradoxpdf.zip	projects-legacy.ez.no/src/paradoxpdf.zip	(from http://projects-legacy.ez.no/)
12:44:17	17259/17259	---M--	200	added ('OK')	application/zip	etag:%22c8d708464bf707d90693cb2911c47302%22	http://projects-legacy.ez.no/svn/red_flame.zip	projects-legacy.ez.no/svn/red_flame.zip	(from http://projects-legacy.ez.no/)
12:44:17	8786719/8786719	---M--	200	added ('OK')	application/zip	etag:%22d4693d0ac1a540ce3a1fdd7efab5ac57-2%22	http://projects-legacy.ez.no/svn/paradoxpdf.zip	projects-legacy.ez.no/svn/paradoxpdf.zip	(from http://projects-legacy.ez.no/)
12:44:18	170/170	---M--	200	added ('OK')	application/zip	etag:%221711915dc92f36ba4182f4741dcd7eb8%22	http://projects-legacy.ez.no/src/red_flame.zip	projects-legacy.ez.no/src/red_flame.zip	(from http://projects-legacy.ez.no/)
12:44:20	198/198	---M--	200	added ('OK')	application/zip	etag:%223e4676100a4982ea072b68f0f19c2fb0%22	http://projects-legacy.ez.no/src/redirect_after_register.zip	projects-legacy.ez.no/src/redirect_after_register.zip	(from http://projects-legacy.ez.no/)
12:44:21	18183/18183	---M--	200	added ('OK')	application/zip	etag:%22fb7bda4c7934f29c533d2a7a04c37685%22	http://projects-legacy.ez.no/svn/redirect_after_register.zip	projects-legacy.ez.no/svn/redirect_after_register.zip	(from http://projects-legacy.ez.no/)
12:44:23	21615/21615	---M--	200	added ('OK')	application/zip	etag:%221426e5d325703544c9faa543df796f2d%22	http://projects-legacy.ez.no/svn/redirectafteruserregister_set_by_ezdefaultshopaccounthandler_but_never_used.zip	projects-legacy.ez.no/svn/redirectafteruserregister_set_by_ezdefaultshopaccounthandler_but_never_used.zip	(from http://projects-legacy.ez.no/)
12:44:23	302/302	---M--	200	added ('OK')	application/zip	etag:%22bd954597325cf30e325772d4f5ac8889%22	http://projects-legacy.ez.no/src/redirectafteruserregister_set_by_ezdefaultshopaccounthandler_but_never_used.zip	projects-legacy.ez.no/src/redirectafteruserregister_set_by_ezdefaultshopaccounthandler_but_never_used.zip	(from http://projects-legacy.ez.no/)
12:44:25	17851/17851	---M--	200	added ('OK')	application/zip	etag:%227e374376ef8c47c965398e8a317e6dcf%22	http://projects-legacy.ez.no/svn/redirect_operators.zip	projects-legacy.ez.no/svn/redirect_operators.zip	(from http://projects-legacy.ez.no/)
12:44:25	188/188	---M--	200	added ('OK')	application/zip	etag:%22c4993051200eec1cc30af992bb7de918%22	http://projects-legacy.ez.no/src/redirect_operators.zip	projects-legacy.ez.no/src/redirect_operators.zip	(from http://projects-legacy.ez.no/)
12:44:31	25001/25001	---M--	200	added ('OK')	application/zip	etag:%2252b2493f573b306bde5baf05ecdb0481%22	http://projects-legacy.ez.no/src/redirect.zip	projects-legacy.ez.no/src/redirect.zip	(from http://projects-legacy.ez.no/)
12:44:33	17523/17523	---M--	200	added ('OK')	application/zip	etag:%22954462c186882151e84b35114d7bdd1f%22	http://projects-legacy.ez.no/svn/red_valentine.zip	projects-legacy.ez.no/svn/red_valentine.zip	(from http://projects-legacy.ez.no/)
12:44:34	178/178	---M--	200	added ('OK')	application/zip	etag:%2243ff3b77bac79452e73afe976430c115%22	http://projects-legacy.ez.no/src/red_valentine.zip	projects-legacy.ez.no/src/red_valentine.zip	(from http://projects-legacy.ez.no/)
12:45:04	794363/794363	---M--	200	added ('OK')	application/zip	etag:%2225c3f04d56eddbfe2a2d7ac15bdccbcc%22	http://projects-legacy.ez.no/svn/redirect.zip	projects-legacy.ez.no/svn/redirect.zip	(from http://projects-legacy.ez.no/)
12:45:21	338426/338426	---M--	200	added ('OK')	application/zip	etag:%223920c5d699cee1ee8abd99a91ed17251%22	http://projects-legacy.ez.no/src/regexpline.zip	projects-legacy.ez.no/src/regexpline.zip	(from http://projects-legacy.ez.no/)
12:45:25	17787/17787	---M--	200	added ('OK')	application/zip	etag:%22ee8efd9d7371aca7ae3b4d7e3a8ff43c%22	http://projects-legacy.ez.no/svn/region_redirector.zip	projects-legacy.ez.no/svn/region_redirector.zip	(from http://projects-legacy.ez.no/)
12:45:26	186/186	---M--	200	added ('OK')	application/zip	etag:%22e7045c626c21590d50002dfd28c2a116%22	http://projects-legacy.ez.no/src/region_redirector.zip	projects-legacy.ez.no/src/region_redirector.zip	(from http://projects-legacy.ez.no/)
12:45:27	1136975/1136975	---M--	200	added ('OK')	application/zip	etag:%2243300b9f1f29b80a233d12467510ec92%22	http://projects-legacy.ez.no/svn/regexpline.zip	projects-legacy.ez.no/svn/regexpline.zip	(from http://projects-legacy.ez.no/)
12:45:51	2992320/2992320	---M--	200	added ('OK')	application/zip	etag:%22542e0fc96082def7797edddbd8814390%22	http://projects-legacy.ez.no/src/recurringorders.zip	projects-legacy.ez.no/src/recurringorders.zip	(from http://projects-legacy.ez.no/)
12:45:54	17457/17457	---M--	200	added ('OK')	application/zip	etag:%226af22c018b44254d5be3c1eee55deeb5%22	http://projects-legacy.ez.no/svn/related_tool.zip	projects-legacy.ez.no/svn/related_tool.zip	(from http://projects-legacy.ez.no/)
12:45:55	176/176	---M--	200	added ('OK')	application/zip	etag:%227157494845d50130a3a0915e392473a3%22	http://projects-legacy.ez.no/src/related_tool.zip	projects-legacy.ez.no/src/related_tool.zip	(from http://projects-legacy.ez.no/)
12:46:01	62501/62501	---M--	200	added ('OK')	application/zip	etag:%222e7de0f76fb59f8b22deadcc471079e5%22	http://projects-legacy.ez.no/svn/remotepackages.zip	projects-legacy.ez.no/svn/remotepackages.zip	(from http://projects-legacy.ez.no/)
12:46:06	38465/38465	---M--	200	added ('OK')	application/zip	etag:%22372790f1fb14f91f6c8da7dd64883a3e%22	http://projects-legacy.ez.no/src/remotepackages.zip	projects-legacy.ez.no/src/remotepackages.zip	(from http://projects-legacy.ez.no/)
12:48:51	4568858/4568858	---M--	200	added ('OK')	application/zip	etag:%227031c52aae80b59708545d6e41aeb3cb%22	http://projects-legacy.ez.no/src/region.zip	projects-legacy.ez.no/src/region.zip	(from http://projects-legacy.ez.no/)
12:48:53	168/168	---M--	200	added ('OK')	application/zip	etag:%2292ca0abb7e6f313a32dbaa6856b020c6%22	http://projects-legacy.ez.no/src/remoting.zip	projects-legacy.ez.no/src/remoting.zip	(from http://projects-legacy.ez.no/)
12:48:56	17523/17523	---M--	200	added ('OK')	application/zip	etag:%22060ff86bcce74291d64cee37d82e9146%22	http://projects-legacy.ez.no/svn/remove_drafts.zip	projects-legacy.ez.no/svn/remove_drafts.zip	(from http://projects-legacy.ez.no/)
12:48:57	178/178	---M--	200	added ('OK')	application/zip	etag:%22e0d70ff93afa11904629c51383a04828%22	http://projects-legacy.ez.no/src/remove_drafts.zip	projects-legacy.ez.no/src/remove_drafts.zip	(from http://projects-legacy.ez.no/)
12:49:01	17589/17589	---M--	200	added ('OK')	application/zip	etag:%22bb637a3a472903be12d371fc5d2ca283%22	http://projects-legacy.ez.no/svn/remove_objects.zip	projects-legacy.ez.no/svn/remove_objects.zip	(from http://projects-legacy.ez.no/)
12:49:02	180/180	---M--	200	added ('OK')	application/zip	etag:%2280d2137acad8af8de50d4442dc68ff7b%22	http://projects-legacy.ez.no/src/remove_objects.zip	projects-legacy.ez.no/src/remove_objects.zip	(from http://projects-legacy.ez.no/)
12:49:05	17391/17391	---M--	200	added ('OK')	application/zip	etag:%22fed5fb2baa8c1ba52e0bb22dc08cda04%22	http://projects-legacy.ez.no/svn/revisionist.zip	projects-legacy.ez.no/svn/revisionist.zip	(from http://projects-legacy.ez.no/)
12:49:06	174/174	---M--	200	added ('OK')	application/zip	etag:%22e4a74b0bf112f6108f34b3f2710d59fc%22	http://projects-legacy.ez.no/src/revisionist.zip	projects-legacy.ez.no/src/revisionist.zip	(from http://projects-legacy.ez.no/)
12:49:09	18565/18565	---M--	200	added ('OK')	application/zip	etag:%2240388db3ec81c81c2635c6047691ac64%22	http://projects-legacy.ez.no/svn/rgisocodes.zip	projects-legacy.ez.no/svn/rgisocodes.zip	(from http://projects-legacy.ez.no/)
12:49:10	419/419	---M--	200	added ('OK')	application/zip	etag:%2266c10df0372f40635796fbb3e9df3eaf%22	http://projects-legacy.ez.no/src/rgisocodes.zip	projects-legacy.ez.no/src/rgisocodes.zip	(from http://projects-legacy.ez.no/)
12:49:13	18117/18117	---M--	200	added ('OK')	application/zip	etag:%22939fbdf0ded626fa5c40094ef28ddf8f%22	http://projects-legacy.ez.no/svn/rightnow_crm_connector.zip	projects-legacy.ez.no/svn/rightnow_crm_connector.zip	(from http://projects-legacy.ez.no/)
12:49:14	196/196	---M--	200	added ('OK')	application/zip	etag:%223b6210dd8018c08038bd1e9b3090dc7e%22	http://projects-legacy.ez.no/src/rightnow_crm_connector.zip	projects-legacy.ez.no/src/rightnow_crm_connector.zip	(from http://projects-legacy.ez.no/)
12:51:01	6576916/6576916	---M--	200	added ('OK')	application/zip	etag:%22a7169ab35eac2bbd65e3039593a72c49%22	http://projects-legacy.ez.no/svn/remoting.zip	projects-legacy.ez.no/svn/remoting.zip	(from http://projects-legacy.ez.no/)
12:52:28	9353638/9353638	---M--	200	added ('OK')	application/zip	etag:%225aec7d8f2e006ab7a024ac54126337ef-2%22	http://projects-legacy.ez.no/svn/region.zip	projects-legacy.ez.no/svn/region.zip	(from http://projects-legacy.ez.no/)
12:52:30	26170/26170	---M--	200	added ('OK')	application/zip	etag:%2207a7e0d6b4f83751ee8417c14dd3f50a%22	http://projects-legacy.ez.no/svn/rssfeed_operator.zip	projects-legacy.ez.no/svn/rssfeed_operator.zip	(from http://projects-legacy.ez.no/)
12:52:32	8198/8198	---M--	200	added ('OK')	application/zip	etag:%2225b02ac693c4ab9a3110228d67acd85c%22	http://projects-legacy.ez.no/src/rssfeed_operator.zip	projects-legacy.ez.no/src/rssfeed_operator.zip	(from http://projects-legacy.ez.no/)
12:52:35	17325/17325	---M--	200	added ('OK')	application/zip	etag:%2235ef4a6f338f567e2b85a8c19ccc9edf%22	http://projects-legacy.ez.no/svn/rss_import.zip	projects-legacy.ez.no/svn/rss_import.zip	(from http://projects-legacy.ez.no/)
12:52:37	172/172	---M--	200	added ('OK')	application/zip	etag:%229c16ad111a7f47a6a506957d89b9cd1c%22	http://projects-legacy.ez.no/src/rss_import.zip	projects-legacy.ez.no/src/rss_import.zip	(from http://projects-legacy.ez.no/)
12:52:39	17919/17919	---M--	200	added ('OK')	application/zip	etag:%2237caab918289a4794ee1d5a892745553%22	http://projects-legacy.ez.no/svn/russian_translation.zip	projects-legacy.ez.no/svn/russian_translation.zip	(from http://projects-legacy.ez.no/)
12:52:41	190/190	---M--	200	added ('OK')	application/zip	etag:%223e42578985588e1af23ea220ccee140a%22	http://projects-legacy.ez.no/src/russian_translation.zip	projects-legacy.ez.no/src/russian_translation.zip	(from http://projects-legacy.ez.no/)
12:52:45	48361/48361	---M--	200	added ('OK')	application/zip	etag:%22574776a84e2c09585b05c47ee309dbc3%22	http://projects-legacy.ez.no/svn/saarchive.zip	projects-legacy.ez.no/svn/saarchive.zip	(from http://projects-legacy.ez.no/)
12:52:47	21109/21109	---M--	200	added ('OK')	application/zip	etag:%22511e8706152842b1b9c1a709dd9c22df%22	http://projects-legacy.ez.no/src/saarchive.zip	projects-legacy.ez.no/src/saarchive.zip	(from http://projects-legacy.ez.no/)
12:52:52	95631/95631	---M--	200	added ('OK')	application/zip	etag:%221515fb0c98a9766d574bc98c56515d0c%22	http://projects-legacy.ez.no/svn/saedithandlers.zip	projects-legacy.ez.no/svn/saedithandlers.zip	(from http://projects-legacy.ez.no/)
12:52:56	44439/44439	---M--	200	added ('OK')	application/zip	etag:%225d8362e563cac5ebce43d48fd46b218a%22	http://projects-legacy.ez.no/src/saedithandlers.zip	projects-legacy.ez.no/src/saedithandlers.zip	(from http://projects-legacy.ez.no/)
12:52:59	18183/18183	---M--	200	added ('OK')	application/zip	etag:%22c3ced23e4495dd4d0ae177e25c194c9a%22	http://projects-legacy.ez.no/svn/sample_shipping_handler.zip	projects-legacy.ez.no/svn/sample_shipping_handler.zip	(from http://projects-legacy.ez.no/)
12:53:00	198/198	---M--	200	added ('OK')	application/zip	etag:%225b92c2d57c7329aaf63e0fb6f47ea067%22	http://projects-legacy.ez.no/src/sample_shipping_handler.zip	projects-legacy.ez.no/src/sample_shipping_handler.zip	(from http://projects-legacy.ez.no/)
12:53:03	21454/21454	---M--	200	added ('OK')	application/zip	etag:%225f42f26b6ed0101f1e69089a2b5472aa%22	http://projects-legacy.ez.no/svn/scvideogallery.zip	projects-legacy.ez.no/svn/scvideogallery.zip	(from http://projects-legacy.ez.no/)
12:53:04	180/180	---M--	200	added ('OK')	application/zip	etag:%22ffd32f8b4bd4fb1af9b6d2345b117f89%22	http://projects-legacy.ez.no/src/scvideogallery.zip	projects-legacy.ez.no/src/scvideogallery.zip	(from http://projects-legacy.ez.no/)
12:53:07	19965/19965	---M--	200	added ('OK')	application/zip	etag:%22b95719ad5c68397fb14613dc088e97bd%22	http://projects-legacy.ez.no/svn/search_and_order_by_float_or_price_datatype_fields.zip	projects-legacy.ez.no/svn/search_and_order_by_float_or_price_datatype_fields.zip	(from http://projects-legacy.ez.no/)
12:53:08	252/252	---M--	200	added ('OK')	application/zip	etag:%22c99af7a8ec334c6041fbd122c9b19efc%22	http://projects-legacy.ez.no/src/search_and_order_by_float_or_price_datatype_fields.zip	projects-legacy.ez.no/src/search_and_order_by_float_or_price_datatype_fields.zip	(from http://projects-legacy.ez.no/)
12:53:09	5173841/5173841	---M--	200	added ('OK')	application/zip	etag:%22c9737b67e5b872bb30caef0b754c2458%22	http://projects-legacy.ez.no/svn/rightnow.zip	projects-legacy.ez.no/svn/rightnow.zip	(from http://projects-legacy.ez.no/)
12:53:10	236/236	---M--	200	added ('OK')	application/zip	etag:%228b0fbf51109d120b0eb415bbd0ca1d96%22	http://projects-legacy.ez.no/src/search_engine_nodes_when_main_is_invisible.zip	projects-legacy.ez.no/src/search_engine_nodes_when_main_is_invisible.zip	(from http://projects-legacy.ez.no/)
12:53:11	19437/19437	---M--	200	added ('OK')	application/zip	etag:%223ac967260f88fa412b1d05a9f1f2bf14%22	http://projects-legacy.ez.no/svn/search_engine_nodes_when_main_is_invisible.zip	projects-legacy.ez.no/svn/search_engine_nodes_when_main_is_invisible.zip	(from http://projects-legacy.ez.no/)
12:53:13	166/166	---M--	200	added ('OK')	application/zip	etag:%22f1c8dccbe2da24c164dcbd128a78aeb0%22	http://projects-legacy.ez.no/src/seaside.zip	projects-legacy.ez.no/src/seaside.zip	(from http://projects-legacy.ez.no/)
12:53:13	17127/17127	---M--	200	added ('OK')	application/zip	etag:%223704037477687688273d272fd79f95ef%22	http://projects-legacy.ez.no/svn/seaside.zip	projects-legacy.ez.no/svn/seaside.zip	(from http://projects-legacy.ez.no/)
12:53:15	17457/17457	---M--	200	added ('OK')	application/zip	etag:%22a15219bc604396488e4c15042eae53c2%22	http://projects-legacy.ez.no/svn/section_edit.zip	projects-legacy.ez.no/svn/section_edit.zip	(from http://projects-legacy.ez.no/)
12:53:15	176/176	---M--	200	added ('OK')	application/zip	etag:%221867f76e4eff89bb9256553da099c561%22	http://projects-legacy.ez.no/src/section_edit.zip	projects-legacy.ez.no/src/section_edit.zip	(from http://projects-legacy.ez.no/)
12:53:19	17457/17457	---M--	200	added ('OK')	application/zip	etag:%2267ec9eb7155447b0bb9457bab7834c45%22	http://projects-legacy.ez.no/svn/self_overlib.zip	projects-legacy.ez.no/svn/self_overlib.zip	(from http://projects-legacy.ez.no/)
12:53:19	176/176	---M--	200	added ('OK')	application/zip	etag:%224e7a3ac933c379fb56a533d603e475ec%22	http://projects-legacy.ez.no/src/self_overlib.zip	projects-legacy.ez.no/src/self_overlib.zip	(from http://projects-legacy.ez.no/)
12:53:23	17688/17688	---M--	200	added ('OK')	application/zip	etag:%22433d9a1f07e810c85b1613b072bba0a6%22	http://projects-legacy.ez.no/svn/selfpreferences.zip	projects-legacy.ez.no/svn/selfpreferences.zip	(from http://projects-legacy.ez.no/)
12:53:23	182/182	---M--	200	added ('OK')	application/zip	etag:%22cc4b54f248108743b5ee865a9d1529af%22	http://projects-legacy.ez.no/src/selfpreferences.zip	projects-legacy.ez.no/src/selfpreferences.zip	(from http://projects-legacy.ez.no/)
12:53:27	17589/17589	---M--	200	added ('OK')	application/zip	etag:%2284fed6f2f66d4913173138524fed1e8b%22	http://projects-legacy.ez.no/svn/self_var_cache.zip	projects-legacy.ez.no/svn/self_var_cache.zip	(from http://projects-legacy.ez.no/)
12:53:27	180/180	---M--	200	added ('OK')	application/zip	etag:%227d0e59b239b3d8825c5a774e847b18db%22	http://projects-legacy.ez.no/src/self_var_cache.zip	projects-legacy.ez.no/src/self_var_cache.zip	(from http://projects-legacy.ez.no/)
12:53:31	17391/17391	---M--	200	added ('OK')	application/zip	etag:%22a6bbac0ee1317a801609d8ffacc1847f%22	http://projects-legacy.ez.no/svn/sendappform.zip	projects-legacy.ez.no/svn/sendappform.zip	(from http://projects-legacy.ez.no/)
12:53:31	174/174	---M--	200	added ('OK')	application/zip	etag:%22b84109eb6f2380e51f7e89576be18805%22	http://projects-legacy.ez.no/src/sendappform.zip	projects-legacy.ez.no/src/sendappform.zip	(from http://projects-legacy.ez.no/)
12:53:35	23933/23933	---M--	200	added ('OK')	application/zip	etag:%22bfdcc51d1b01f86c25bb1371145e8157%22	http://projects-legacy.ez.no/svn/sendtplmail.zip	projects-legacy.ez.no/svn/sendtplmail.zip	(from http://projects-legacy.ez.no/)
12:53:37	3779/3779	---M--	200	added ('OK')	application/zip	etag:%223b711898b13d12bcdf222e079b95b656%22	http://projects-legacy.ez.no/src/sendtplmail.zip	projects-legacy.ez.no/src/sendtplmail.zip	(from http://projects-legacy.ez.no/)
12:53:39	18447/18447	---M--	200	added ('OK')	application/zip	etag:%228d9fcb6b4f45342e621f33718d8dfc1f%22	http://projects-legacy.ez.no/svn/serbian_cyrilic_translation.zip	projects-legacy.ez.no/svn/serbian_cyrilic_translation.zip	(from http://projects-legacy.ez.no/)
12:53:39	206/206	---M--	200	added ('OK')	application/zip	etag:%22b97aac652e5ee06551149501668b86f6%22	http://projects-legacy.ez.no/src/serbian_cyrilic_translation.zip	projects-legacy.ez.no/src/serbian_cyrilic_translation.zip	(from http://projects-legacy.ez.no/)
12:53:43	22766/22766	---M--	200	added ('OK')	application/zip	etag:%22b4c666834b8e53c6c89ab1feaf564cd2%22	http://projects-legacy.ez.no/svn/session_cleanup.zip	projects-legacy.ez.no/svn/session_cleanup.zip	(from http://projects-legacy.ez.no/)
12:53:43	2959/2959	---M--	200	added ('OK')	application/zip	etag:%2216306332f8a30268b9a26dcb519d2f55%22	http://projects-legacy.ez.no/src/session_cleanup.zip	projects-legacy.ez.no/src/session_cleanup.zip	(from http://projects-legacy.ez.no/)
12:53:47	22014/22014	---M--	200	added ('OK')	application/zip	etag:%2210e745fc675481d318913a37e9582518%22	http://projects-legacy.ez.no/svn/sfezviewcounterfilter.zip	projects-legacy.ez.no/svn/sfezviewcounterfilter.zip	(from http://projects-legacy.ez.no/)
12:53:47	194/194	---M--	200	added ('OK')	application/zip	etag:%22c1cfa5831574a45e83cb15570b402c80%22	http://projects-legacy.ez.no/src/sfezviewcounterfilter.zip	projects-legacy.ez.no/src/sfezviewcounterfilter.zip	(from http://projects-legacy.ez.no/)
12:53:51	18216/18216	---M--	200	added ('OK')	application/zip	etag:%228890172346a260e73249045399d0e1ad%22	http://projects-legacy.ez.no/svn/sfnewslettertousergroup.zip	projects-legacy.ez.no/svn/sfnewslettertousergroup.zip	(from http://projects-legacy.ez.no/)
12:53:51	198/198	---M--	200	added ('OK')	application/zip	etag:%2284c89b3a9f52bd439ab8c5a04674c595%22	http://projects-legacy.ez.no/src/sfnewslettertousergroup.zip	projects-legacy.ez.no/src/sfnewslettertousergroup.zip	(from http://projects-legacy.ez.no/)
12:53:55	17523/17523	---M--	200	added ('OK')	application/zip	etag:%225557fb319cb14cd97cda55960f081335%22	http://projects-legacy.ez.no/svn/shippingcosts.zip	projects-legacy.ez.no/svn/shippingcosts.zip	(from http://projects-legacy.ez.no/)
12:53:55	178/178	---M--	200	added ('OK')	application/zip	etag:%22bc4ef7c9daf3ff1b834dd333d714521f%22	http://projects-legacy.ez.no/src/shippingcosts.zip	projects-legacy.ez.no/src/shippingcosts.zip	(from http://projects-legacy.ez.no/)
12:53:59	17292/17292	---M--	200	added ('OK')	application/zip	etag:%2288bf0080243941918ddadaaeecc5b05f%22	http://projects-legacy.ez.no/svn/shopstats.zip	projects-legacy.ez.no/svn/shopstats.zip	(from http://projects-legacy.ez.no/)
12:53:59	170/170	---M--	200	added ('OK')	application/zip	etag:%2259e1f28a14ff6b8d0b74495ede59aa76%22	http://projects-legacy.ez.no/src/shopstats.zip	projects-legacy.ez.no/src/shopstats.zip	(from http://projects-legacy.ez.no/)
12:54:03	17192/17192	---M--	200	added ('OK')	application/zip	etag:%229b39f17cf239a5a8a7af0f20c7248921%22	http://projects-legacy.ez.no/svn/shorturl.zip	projects-legacy.ez.no/svn/shorturl.zip	(from http://projects-legacy.ez.no/)
12:54:03	168/168	---M--	200	added ('OK')	application/zip	etag:%2295594b17d477d3a36e52b84b37e1c920%22	http://projects-legacy.ez.no/src/shorturl.zip	projects-legacy.ez.no/src/shorturl.zip	(from http://projects-legacy.ez.no/)
12:54:07	23873/23873	---M--	200	added ('OK')	application/zip	etag:%22fdb4d914fcb5543f440dcf2d099909d5%22	http://projects-legacy.ez.no/svn/show_variables.zip	projects-legacy.ez.no/svn/show_variables.zip	(from http://projects-legacy.ez.no/)
12:54:09	4521/4521	---M--	200	added ('OK')	application/zip	etag:%22e80d7cdbf82660862047c44b9ab0554a%22	http://projects-legacy.ez.no/src/show_variables.zip	projects-legacy.ez.no/src/show_variables.zip	(from http://projects-legacy.ez.no/)
12:54:11	17391/17391	---M--	200	added ('OK')	application/zip	etag:%2231190fe314fe4ee4af6443cf594e60f0%22	http://projects-legacy.ez.no/svn/silver_star.zip	projects-legacy.ez.no/svn/silver_star.zip	(from http://projects-legacy.ez.no/)
12:54:11	174/174	---M--	200	added ('OK')	application/zip	etag:%225a18b01b7c49fa6619966c22dc5ba358%22	http://projects-legacy.ez.no/src/silver_star.zip	projects-legacy.ez.no/src/silver_star.zip	(from http://projects-legacy.ez.no/)
12:54:15	18777/18777	---M--	200	added ('OK')	application/zip	etag:%224d118ab9bc7df11199feb51003030ef4%22	http://projects-legacy.ez.no/svn/simple_browser_language_redirect.zip	projects-legacy.ez.no/svn/simple_browser_language_redirect.zip	(from http://projects-legacy.ez.no/)
12:54:15	216/216	---M--	200	added ('OK')	application/zip	etag:%22e0d0769344bb881842e07fda6c4e3ce3%22	http://projects-legacy.ez.no/src/simple_browser_language_redirect.zip	projects-legacy.ez.no/src/simple_browser_language_redirect.zip	(from http://projects-legacy.ez.no/)
12:54:19	17523/17523	---M--	200	added ('OK')	application/zip	etag:%22cdfaf897db302a4985282954ca0c78b0%22	http://projects-legacy.ez.no/svn/simplecookies.zip	projects-legacy.ez.no/svn/simplecookies.zip	(from http://projects-legacy.ez.no/)
12:54:19	178/178	---M--	200	added ('OK')	application/zip	etag:%22c0f3779c00dccd5444beb6d0c66aa7b1%22	http://projects-legacy.ez.no/src/simplecookies.zip	projects-legacy.ez.no/src/simplecookies.zip	(from http://projects-legacy.ez.no/)
12:54:23	21214/21214	---M--	200	added ('OK')	application/zip	etag:%220f402c81fc35151f727e476694ce15d5%22	http://projects-legacy.ez.no/svn/simpleforum.zip	projects-legacy.ez.no/svn/simpleforum.zip	(from http://projects-legacy.ez.no/)
12:54:23	174/174	---M--	200	added ('OK')	application/zip	etag:%22bb9e787595dcf6e2f1ba165250fcfa48%22	http://projects-legacy.ez.no/src/simpleforum.zip	projects-legacy.ez.no/src/simpleforum.zip	(from http://projects-legacy.ez.no/)
12:54:27	17325/17325	---M--	200	added ('OK')	application/zip	etag:%22454e34c46d3800cecd3701f44fb5e845%22	http://projects-legacy.ez.no/svn/simplemail.zip	projects-legacy.ez.no/svn/simplemail.zip	(from http://projects-legacy.ez.no/)
12:54:27	172/172	---M--	200	added ('OK')	application/zip	etag:%22cf0445dda9a0312feca4e8d4c58e73ba%22	http://projects-legacy.ez.no/src/simplemail.zip	projects-legacy.ez.no/src/simplemail.zip	(from http://projects-legacy.ez.no/)
12:54:31	17721/17721	---M--	200	added ('OK')	application/zip	etag:%22919ba1dbda0bc2d7966d14b05b0a63aa%22	http://projects-legacy.ez.no/svn/simplenewsletter.zip	projects-legacy.ez.no/svn/simplenewsletter.zip	(from http://projects-legacy.ez.no/)
12:54:31	184/184	---M--	200	added ('OK')	application/zip	etag:%2298346efe59a7cb95caeb474dceeccf0a%22	http://projects-legacy.ez.no/src/simplenewsletter.zip	projects-legacy.ez.no/src/simplenewsletter.zip	(from http://projects-legacy.ez.no/)
12:54:35	17985/17985	---M--	200	added ('OK')	application/zip	etag:%22e0f02b5fc818866b963c85e1b3f9d5ad%22	http://projects-legacy.ez.no/svn/simple_pdf_generator.zip	projects-legacy.ez.no/svn/simple_pdf_generator.zip	(from http://projects-legacy.ez.no/)
